指数名称,date,code,open,high,low,close,preclose,volume,amount,pctChg
深证成指,2025-09-05,sz.399001,12140.7570,12597.8887,12085.5359,12590.5616,12118.7018,81649422586,1325596804626.3200,3.893650
深证成指,2025-09-08,sz.399001,12631.9812,12689.1655,12511.4185,12666.8414,12590.5616,82213572224,1392846217814.0400,0.605849
深证成指,2025-09-09,sz.399001,12598.2945,12653.8675,12434.8443,12510.5967,12666.8414,75834702535,1200728197335.4000,-1.233494
深证成指,2025-09-10,sz.399001,12511.0839,12621.1912,12415.1947,12557.6798,12510.5967,71682785890,1157008991306.0900,0.376346
深证成指,2025-09-11,sz.399001,12570.8706,12979.8914,12516.3451,12979.8914,12557.6798,83569260132,1420924654160.1700,3.362178
深证成指,2025-09-12,sz.399001,12941.2633,13048.5192,12905.4748,12924.1348,12979.8914,86829049183,1427118173099.4000,-0.429561
深证成指,2025-09-15,sz.399001,12971.4307,13098.7763,12943.4002,13005.7743,12924.1348,79885768034,1291248301054.7500,0.631683
深证成指,2025-09-16,sz.399001,13017.5783,13071.2150,12863.8221,13063.9732,13005.7743,88981206747,1351636076564.5800,0.447485
深证成指,2025-09-17,sz.399001,13062.6406,13226.2022,13004.3810,13215.4566,13063.9732,85372316196,1370067340574.8000,1.159551
深证成指,2025-09-18,sz.399001,13161.1545,13328.1008,12915.9743,13075.6584,13215.4566,107378534526,1769208959829.6400,-1.057839
深证成指,2025-09-19,sz.399001,13074.9051,13182.6014,13016.0648,13070.8630,13075.6584,81973963357,1307489962649.1300,-0.036674
深证成指,2025-09-22,sz.399001,13119.8267,13157.9738,13006.3557,13157.9738,13070.8630,72235571824,1179690201336.7900,0.666450
深证成指,2025-09-23,sz.399001,13246.9324,13267.9042,12875.3253,13119.8170,13157.9738,86069356793,1422691445409.5300,-0.289990
深证成指,2025-09-24,sz.399001,13037.0774,13356.1428,13009.6427,13356.1428,13119.8170,72791023760,1311083097474.4300,1.801289
深证成指,2025-09-25,sz.399001,13333.0187,13529.3262,13295.5301,13445.8956,13356.1428,74056563650,1369884560258.9300,0.671996
深证成指,2025-09-26,sz.399001,13394.7858,13453.8555,13205.6285,13208.9965,13445.8956,69455282324,1219024952078.6200,-1.761869
深证成指,2025-09-29,sz.399001,13248.1977,13531.9771,13239.7274,13479.4278,13208.9965,67590600825,1193253421058.2800,2.047327
深证成指,2025-09-30,sz.399001,13504.6471,13598.1775,13460.3194,13526.5091,13479.4278,65856725234,1208141143826.5400,0.349283
深证成指,2025-10-09,sz.399001,13598.3534,13806.6929,13565.2944,13725.5569,13526.5091,79711482788,1436312889659.5800,1.471539
深证成指,2025-10-10,sz.399001,13633.1868,13644.5129,13304.6013,13355.4185,13725.5569,78024941130,1383492750237.8300,-2.696710
深证成指,2025-10-13,sz.399001,12837.2507,13256.5132,12837.2507,13231.4656,13355.4185,74280363444,1269338155679.1600,-0.928109
深证成指,2025-10-14,sz.399001,13369.5606,13405.5088,12844.0241,12895.1076,13231.4656,78134962115,1366249533937.6400,-2.542107
深证成指,2025-10-15,sz.399001,12919.2693,13123.2813,12817.8881,13118.7542,12895.1076,66497250499,1111306358134.0200,1.734352
深证成指,2025-10-16,sz.399001,13064.2579,13218.1656,13033.3715,13086.4092,13118.7542,63042714969,1061873251678.3300,-0.246555
深证成指,2025-10-17,sz.399001,13060.2417,13091.7593,12677.4379,12688.9360,13086.4092,66747347454,1064934758204.8200,-3.037298
深证成指,2025-10-20,sz.399001,12877.6999,12948.3188,12742.8379,12813.2077,12688.9360,58287773562,965101984813.5130,0.979371
深证成指,2025-10-21,sz.399001,12880.1659,13100.0821,12848.3172,13077.3164,12813.2077,63561369955,1035955935651.3500,2.061222
深证成指,2025-10-22,sz.399001,12985.9621,13078.6432,12932.0116,12996.6083,13077.3164,59338817782,926331521732.0880,-0.617161
深证成指,2025-10-23,sz.399001,12959.4151,13042.3357,12803.8567,13025.4461,12996.6083,61471385420,924978489984.3980,0.221887
深证成指,2025-10-24,sz.399001,13091.3369,13289.1841,13091.3369,13289.1841,13025.4461,65254498922,1115717842832.4200,2.024791
深证成指,2025-10-27,sz.399001,13448.9151,13510.7081,13346.8121,13489.4032,13289.1841,72402253232,1296727492318.5300,1.506632
深证成指,2025-10-28,sz.399001,13411.6676,13572.9047,13375.3224,13430.1031,13489.4032,68253217591,1207098813660.0100,-0.439605
深证成指,2025-10-29,sz.399001,13484.0129,13691.3829,13475.6476,13691.3829,13430.1031,73070974609,1287814408534.5900,1.945479
深证成指,2025-10-30,sz.399001,13661.6093,13700.2517,13509.2418,13532.1259,13691.3829,77324917262,1351618220861.1700,-1.163191
深证成指,2025-10-31,sz.399001,13517.1740,13618.1507,13378.2118,13378.2118,13532.1259,74576092904,1286687778035.5800,-1.137398
深证成指,2025-11-03,sz.399001,13364.4188,13404.0636,13158.3065,13404.0636,13378.2118,71688587821,1165427053025.2200,0.193238
深证成指,2025-11-04,sz.399001,13373.5505,13399.9241,13094.2146,13175.2208,13404.0636,68291968704,1062819658962.3200,-1.707264
深证成指,2025-11-05,sz.399001,12953.8414,13273.2351,12953.8414,13223.5593,13175.2208,70220148922,1045207672200.3200,0.366889
深证成指,2025-11-06,sz.399001,13272.4663,13468.4012,13272.4663,13452.4168,13223.5593,70896330271,1124972130179.7400,1.730680
深证成指,2025-11-07,sz.399001,13380.3536,13496.6966,13322.6095,13404.0556,13452.4168,70056774710,1123566510494.0600,-0.359498
深证成指,2025-11-10,sz.399001,13453.3662,13502.1644,13306.6617,13427.6123,13404.0556,75709725385,1213865329688.2300,0.175743
深证成指,2025-11-11,sz.399001,13476.2453,13493.1673,13271.6749,13289.0050,13427.6123,73358023648,1135223894878.0100,-1.032256
深证成指,2025-11-12,sz.399001,13240.7030,13312.5295,13120.7121,13240.6158,13289.0050,73100266968,1104567011927.0400,-0.364130
深证成指,2025-11-13,sz.399001,13228.5012,13488.6308,13222.7805,13476.5213,13240.6158,74808454232,1165561187893.8700,1.781681
深证成指,2025-11-14,sz.399001,13323.4513,13394.0632,13216.0314,13216.0314,13476.5213,76941624036,1120109421329.5800,-1.932916
深证成指,2025-11-17,sz.399001,13200.5432,13251.7755,13137.2809,13202.0045,13216.0314,74868770069,1105057953098.8900,-0.106135
深证成指,2025-11-18,sz.399001,13161.7044,13223.1218,13022.4436,13080.4886,13202.0045,78884718270,1135119123817.9500,-0.920435
深证成指,2025-11-19,sz.399001,13071.9397,13164.9669,13009.0088,13080.0860,13080.4886,69523591376,1004999694822.1500,-0.003078
深证成指,2025-11-20,sz.399001,13215.0657,13226.0358,12970.5575,12980.8183,13080.0860,67314768058,996847443319.7930,-0.758922
深证成指,2025-11-21,sz.399001,12752.7224,12812.3750,12538.0710,12538.0710,12980.8183,81157893277,1140729557309.7100,-3.410781
深证成指,2025-11-24,sz.399001,12605.1311,12655.2930,12448.3200,12585.0844,12538.0710,68995329424,1012234281702.6100,0.374965
深证成指,2025-11-25,sz.399001,12692.0893,12882.8068,12684.2940,12777.3128,12585.0844,69984203079,1089358574521.2900,1.527430
深证成指,2025-11-26,sz.399001,12769.9270,13012.3282,12749.0194,12907.8335,12777.3128,68673377809,1082326611514.2400,1.021504
深证成指,2025-11-27,sz.399001,12903.9110,13082.7703,12863.2590,12875.1949,12907.8335,63755837739,1011274506713.7200,-0.252859
深证成指,2025-11-28,sz.399001,12869.6609,13000.0653,12834.0845,12984.0808,12875.1949,61139106892,940040409329.7700,0.845703
深证成指,2025-12-01,sz.399001,13038.1560,13149.3978,12993.8872,13146.7162,12984.0808,69444076430,1088279479837.3600,1.252575
深证成指,2025-12-02,sz.399001,13130.0724,13132.8065,13011.1072,13056.7009,13146.7162,64385112607,965989590305.0190,-0.684698
深证成指,2025-12-03,sz.399001,13071.1572,13126.6706,12922.6751,12955.2534,13056.7009,69170604669,1022795744662.8100,-0.776977
深证成指,2025-12-04,sz.399001,12957.8036,13042.9555,12881.5600,13006.7169,12955.2534,63419808420,925247252263.9130,0.397240
深证成指,2025-12-05,sz.399001,13020.2872,13164.4842,12938.3490,13147.6769,13006.7169,66930306488,1009028858320.1900,1.083748
深证成指,2025-12-08,sz.399001,13178.9565,13389.6727,13178.9565,13329.9903,13147.6769,72908982535,1197207361360.3100,1.386659
深证成指,2025-12-09,sz.399001,13295.6220,13398.2486,13227.7749,13277.3627,13329.9903,68804590208,1122792903262.7200,-0.394806
深证成指,2025-12-10,sz.399001,13251.2659,13344.8510,13126.2079,13316.4240,13277.3627,67629097123,1048145055527.8300,0.294195
深证成指,2025-12-11,sz.399001,13333.2922,13388.2645,13147.3871,13147.3871,13316.4240,70536990697,1092762489870.0800,-1.269387
深证成指,2025-12-12,sz.399001,13174.4472,13284.2718,13085.4242,13258.3281,13147.3871,70099821530,1182255359656.0700,0.843825
深证成指,2025-12-15,sz.399001,13150.4323,13244.0339,13111.3783,13112.0887,13258.3281,62728573127,1008834668219.4500,-1.103000
深证成指,2025-12-16,sz.399001,13084.8765,13113.9872,12851.2217,12914.6679,13112.0887,66452184425,990879111832.3030,-1.505640
深证成指,2025-12-17,sz.399001,12927.3938,13254.8091,12927.3938,13224.5136,12914.6679,65350169676,1044325059333.4800,2.399177
深证成指,2025-12-18,sz.399001,13112.6116,13205.2226,13053.9744,13053.9744,13224.5136,59011620686,950587343385.2660,-1.289569
深证成指,2025-12-19,sz.399001,13116.1869,13217.4356,13070.7252,13140.2144,13053.9744,65712741229,987848687138.1420,0.660642
深证成指,2025-12-22,sz.399001,13225.4013,13349.0815,13225.4013,13332.7313,13140.2144,65354913502,1072183327535.6700,1.465097
深证成指,2025-12-23,sz.399001,13338.9345,13447.2869,13305.7649,13368.9896,13332.7313,67489465792,1092987268467.4200,0.271950
深证成指,2025-12-24,sz.399001,13378.4827,13497.0983,13347.7630,13486.4194,13368.9896,64044044005,1106339627476.9800,0.878375
深证成指,2025-12-25,sz.399001,13472.7044,13563.0565,13407.3730,13531.4107,13486.4194,66079406292,1139504120004.8700,0.333604
深证成指,2025-12-26,sz.399001,13539.0490,13674.8733,13517.8044,13603.8939,13531.4107,74129290965,1266547060139.6100,0.535666
深证成指,2025-12-29,sz.399001,13604.2950,13650.7010,13494.9567,13537.0962,13603.8939,71387141313,1235517815463.6500,-0.491019
深证成指,2025-12-30,sz.399001,13466.3044,13645.5560,13465.6741,13604.0673,13537.0962,71851468552,1255086161237.5200,0.494723
深证成指,2025-12-31,sz.399001,13627.2640,13642.5272,13491.6750,13525.0228,13604.0673,71412848946,1215723077233.9500,-0.581036
深证成指,2026-01-05,sz.399001,13633.6340,13828.9672,13633.6340,13828.6296,13525.0228,83096482716,1479013094043.2000,2.244778
深证成指,2026-01-06,sz.399001,13830.3028,14024.1192,13827.7928,14022.5520,13828.6296,93235034966,1630806367135.7600,1.402326
深证成指,2026-01-07,sz.399001,14062.0201,14111.1751,13935.5281,14030.5582,14022.5520,91411699077,1656796799732.8900,0.057095
深证成指,2026-01-08,sz.399001,13971.8920,14033.5937,13883.8078,13959.4825,14030.5582,92100099441,1617195870885.2200,-0.506578
深证成指,2026-01-09,sz.399001,13917.7821,14139.5363,13917.7821,14120.1512,13959.4825,101396821226,1833561233662.3600,1.150965
深证成指,2026-01-12,sz.399001,14186.8635,14391.2804,14089.5929,14366.9078,14120.1512,115306357195,2155220030407.9900,1.747549
深证成指,2026-01-13,sz.399001,14397.6849,14458.8846,14113.1735,14169.3975,14366.9078,119552984155,2169490551255.9800,-1.374759
深证成指,2026-01-14,sz.399001,14194.1123,14459.2140,14099.9819,14248.5982,14169.3975,131262522346,2334442999936.8200,0.558956
深证成指,2026-01-15,sz.399001,14158.6624,14328.5958,14155.4978,14306.7251,14248.5982,97187956430,1729648263302.9300,0.407948
深证成指,2026-01-16,sz.399001,14374.5351,14424.3506,14257.5895,14281.0801,14306.7251,90740183177,1688305163172.6300,-0.179251
深证成指,2026-01-19,sz.399001,14221.9257,14392.8752,14221.9257,14294.0526,14281.0801,83264160421,1518289593889.7200,0.090837
深证成指,2026-01-20,sz.399001,14307.5519,14337.1246,14033.2235,14155.6283,14294.0526,88265278212,1556312998239.2200,-0.968405
深证成指,2026-01-21,sz.399001,14102.2116,14320.9354,14102.2116,14255.1250,14155.6283,79396304271,1420516887653.2600,0.702877
深证成指,2026-01-22,sz.399001,14313.6345,14374.5106,14223.3440,14327.0451,14255.1250,82251430016,1489968420060.8200,0.504521
深证成指,2026-01-23,sz.399001,14349.0114,14449.8402,14320.5143,14439.6584,14327.0451,98269910191,1748367006031.1300,0.786019
深证成指,2026-01-26,sz.399001,14492.4249,14532.8964,14277.6704,14316.6368,14439.6584,102322809048,1796342758750.1000,-0.851970
深证成指,2026-01-27,sz.399001,14283.7775,14403.5954,14105.1256,14329.9060,14316.6368,90968627621,1605549118485.1900,0.092684
深证成指,2026-01-28,sz.399001,14371.9551,14411.6511,14234.8859,14342.8941,14329.9060,88302545987,1599884232499.9800,0.090636
深证成指,2026-01-29,sz.399001,14332.7027,14418.0886,14252.1971,14300.0760,14342.8941,99391556398,1744212991723.3000,-0.298532
深证成指,2026-01-30,sz.399001,14214.1408,14291.5740,13923.9548,14205.8925,14300.0760,90232292535,1565681993055.5300,-0.658622
深证成指,2026-02-02,sz.399001,14128.8678,14213.6125,13815.2819,13824.3512,14205.8925,81114236364,1421232461623.2400,-2.685796
深证成指,2026-02-03,sz.399001,13986.8946,14129.5971,13815.2286,14127.1059,13824.3512,78291093443,1433511297107.3700,2.190010
深证成指,2026-02-04,sz.399001,14072.4100,14173.7652,13958.0801,14156.2738,14127.1059,81523878047,1417426397866.2100,0.206468
深证成指,2026-02-05,sz.399001,14020.8394,14074.3569,13874.0175,13952.7119,14156.2738,72622538063,1229230628001.2100,-1.437962
深证成指,2026-02-06,sz.399001,13801.0314,14065.7768,13726.8594,13906.7345,13952.7119,73034954834,1247064306607.4500,-0.329523
深证成指,2026-02-09,sz.399001,14115.1407,14211.7039,14060.6674,14208.4359,13906.7345,72636960194,1299746937980.2400,2.169463
深证成指,2026-02-10,sz.399001,14200.7561,14258.5145,14165.4290,14210.6261,14208.4359,73300288412,1223333554475.6600,0.015415
深证成指,2026-02-11,sz.399001,14186.6537,14250.3368,14156.1636,14160.9336,14210.6261,68193320105,1161644815719.2400,-0.349686
深证成指,2026-02-12,sz.399001,14177.9670,14296.4803,14177.2868,14282.9983,14160.9336,69625970218,1243783316666.4000,0.861982
深证成指,2026-02-13,sz.399001,14188.3464,14258.8259,14092.8401,14100.1897,14282.9983,64063961614,1135871601132.4000,-1.279904
深证成指,2026-02-24,sz.399001,14313.8625,14376.9570,14214.4146,14291.5657,14100.1897,71242598997,1263450465546.5000,1.357258
深证成指,2026-02-25,sz.399001,14322.2424,14512.8450,14314.1528,14475.8653,14291.5657,79368851138,1376578234842.2000,1.289569
深证成指,2026-02-26,sz.399001,14495.8580,14536.0760,14408.8754,14503.7865,14475.8653,79313407541,1471247125484.8800,0.192881
深证成指,2026-02-27,sz.399001,14375.2502,14497.9569,14366.3499,14495.0923,14503.7865,78110959637,1415655679930.4100,-0.059944
深证成指,2026-03-02,sz.399001,14327.6501,14509.6898,14285.6668,14465.7884,14495.0923,93379464716,1674826283498.0300,-0.202164
深证成指,2026-03-03,sz.399001,14498.6981,14526.0564,14007.6484,14022.3914,14465.7884,97065894465,1703720230871.1000,-3.065142
深证成指,2026-03-04,sz.399001,13854.3743,14112.0206,13854.3743,13917.7520,14022.3914,74046401893,1252671984626.7500,-0.746231
深证成指,2026-03-05,sz.399001,14160.1984,14202.7615,13999.7021,14088.8384,13917.7520,75896647743,1321994081961.9200,1.229267
深证成指,2026-03-06,sz.399001,14015.5432,14212.8434,13969.3410,14172.6271,14088.8384,72927891335,1221343285178.1700,0.594717
深证成指,2026-03-09,sz.399001,13920.2864,14103.6306,13701.6701,14067.5025,14172.6271,83734565606,1453438641341.6500,-0.741744
深证成指,2026-03-10,sz.399001,14239.3010,14357.8183,14239.3010,14354.0736,14067.5025,73622290201,1361460406127.0300,2.037114
深证成指,2026-03-11,sz.399001,14373.7396,14531.0232,14373.0104,14465.4098,14354.0736,77097377661,1444776810521.0500,0.775642
深证成指,2026-03-12,sz.399001,14457.6314,14478.0462,14245.7694,14374.8711,14465.4098,76880514232,1363682636762.2600,-0.625898
深证成指,2026-03-13,sz.399001,14300.9245,14454.3066,14245.9586,14280.7798,14374.8711,77422569126,1336399029933.9900,-0.654554
深证成指,2026-03-16,sz.399001,14291.1492,14320.0955,14097.8154,14307.5773,14280.7798,75301618572,1288107044427.0800,0.187647
深证成指,2026-03-17,sz.399001,14370.4462,14400.3551,14039.5015,14039.7303,14307.5773,75319703764,1256632860398.8700,-1.872064
深证成指,2026-03-18,sz.399001,14108.9214,14203.9146,13944.3709,14187.7963,14039.7303,66605559837,1169736139365.6900,1.054621
深证成指,2026-03-19,sz.399001,14003.6982,14098.6916,13852.5958,13901.5678,14187.7963,67934101768,1175704077687.7500,-2.017427
深证成指,2026-03-20,sz.399001,14021.4557,14144.9896,13856.4876,13866.2022,13901.5678,73413205132,1321995589658.7200,-0.254400
深证成指,2026-03-23,sz.399001,13619.9444,13758.9743,13274.1767,13345.5138,13866.2022,85235315182,1345299021022.0400,-3.755090
深证成指,2026-03-24,sz.399001,13514.6696,13536.5556,13169.2513,13536.5556,13345.5138,73146436060,1151449425913.5300,1.431506
深证成指,2026-03-25,sz.399001,13669.0523,13835.0310,13666.8420,13801.0008,13536.5556,72343370335,1211975415470.1600,1.953563
深证成指,2026-03-26,sz.399001,13756.8700,13853.0962,13573.1205,13606.4432,13801.0008,66700490695,1095254633989.6100,-1.409735
深证成指,2026-03-27,sz.399001,13423.5125,13842.3970,13419.3108,13760.3690,13606.4432,63056898544,1053577032454.1800,1.131271
深证成指,2026-03-30,sz.399001,13618.7935,13748.2073,13536.5611,13726.1905,13760.3690,65341302975,1076071343508.9900,-0.248384
深证成指,2026-03-31,sz.399001,13683.6809,13783.9673,13478.0554,13478.0554,13726.1905,66449077059,1100705943239.1800,-1.807749
深证成指,2026-04-01,sz.399001,13731.3871,13740.9745,13603.7852,13706.5199,13478.0554,65576338174,1115237775682.9800,1.695085
深证成指,2026-04-02,sz.399001,13658.2548,13680.6305,13418.4985,13486.9362,13706.5199,63603870965,1031097369725.0900,-1.602038
深证成指,2026-04-03,sz.399001,13553.6533,13558.9095,13345.6104,13352.9043,13486.9362,58657222696,942677102178.6400,-0.993791
深证成指,2026-04-07,sz.399001,13392.9421,13476.0788,13305.5071,13400.4120,13352.9043,54063059724,890489003616.8830,0.355786
